Record Length,1024,Points,0.0,-21.36910057,
Sample Interval,123.3033447,Hz,123.3033447,-19.7691002,
Trigger Point,0.0,Samples,246.60668945,-25.76910019,
,,,369.91003418,-51.36910248,
,,,493.213378906,-60.969100952,
,,,616.516723633,-58.569103241,
Source,MATH,,739.820068359,-60.969100952,
Vertical Units,dB,,863.123413086,-58.569103241,
Vertical Scale,10.0000001,,986.426757813,-60.969100952,
Vertical Offset,-20,9691,,1.1097302E3,-60.969100952,
Horizontal Units,Hz,,1.2330335E3,-60.969100952,
Horizontal Scale,12.6262631E3,,1.3563369E3,-54.56910324,
Pt Fmt,Y,,1.4796402E3,-55.369102478,
Yzero,0.0,,1.6029436E3,-45.76910019,
,,,1.7262469E3,-49.36910248,
,,,1.8495503E3,-40.56909943,
Note,TDS 2012B - 11:08:59 a. m.   30/07/2025,,1.9728536E3,-32.56909943,
,,,2.0961568E3,-22.96910095,
,,,2.2194603E3,-2.5691006,
,,,2.3427638E3,7.430899620,
,,,2.4660670E3,8.630899429,
,,,2.5893702E3,8.630899429,
,,,2.7126737E3,4.63089943,
,,,2.83597719E3,-14.9691010,
,,,2.95928041E3,-28.56910133,
,,,3.08258364E3,-37.36910248,
,,,3.20588712E3,-43.36910248,
,,,3.32919059E3,-47.36910248,
,,,3.45249382E3,-47.36910248,
,,,3.57579704E3,-58.569103241,
,,,3.69910052E3,-60.969100952,
,,,3.82240399E3,-58.569103241,
,,,3.94570722E3,-58.569103241,
,,,4.06901045E3,-60.969100952,
,,,4.19231368E3,-60.969100952,
,,,4.31561739E3,-60.969100952,
,,,4.43892062E3,-55.369102478,
,,,4.56222385E3,-52.56910324,
,,,4.68552757E3,-41.36910248,
,,,4.80883079E3,-30.96910095,
,,,4.93213402E3,-27.36910057,
,,,5.05543725E3,-26.96910095,
,,,5.17874048E3,-30.56910133,
,,,5.30204420E3,-39.76910019,
,,,5.42534743E3,-50.16910172,
,,,5.54865065E3,-58.569103241,
,,,5.67195437E3,-55.369102478,
,,,5.79525760E3,-60.969100952,
,,,5.91856083E3,-58.569103241,
,,,6.04186406E3,-54.56910324,
,,,6.16516729E3,-54.56910324,
,,,6.28847100E3,-60.969100952,
,,,6.41177423E3,-58.569103241,
,,,6.53507746E3,-60.969100952,
,,,6.65838118E3,-54.56910324,
,,,6.78168440E3,-58.569103241,
,,,6.90498763E3,-44.56909943,
,,,7.02829086E3,-42.16910172,
,,,7.15159409E3,-30.16910172,
,,,7.27489781E3,-6.16910076,
,,,7.398201035E3,-969.100654125E-3,
,,,7.521504264E3,-969.100654125E-3,
,,,7.644807980E3,-1.7691007,
,,,7.768111209E3,-10.5691004,
,,,7.891414437E3,-36.16910172,
,,,8.014717666E3,-45.36910248,
,,,8.138020894E3,-47.36910248,
,,,8.261324611E3,-54.56910324,
,,,8.384627351E3,-54.56910324,
,,,8.507931068E3,-60.969100952,
,,,8.631234785E3,-60.969100952,
,,,8.754537525E3,-60.969100952,
,,,8.877841242E3,-58.569103241,
,,,9.001144959E3,-54.56910324,
,,,9.124447699E3,-54.56910324,
,,,9.247751416E3,-54.56910324,
,,,9.371055133E3,-58.569103241,
,,,9.494357873E3,-55.369102478,
,,,9.617661590E3,-54.56910324,
,,,9.740964330E3,-35.76910019,
,,,9.864268047E3,-28.96910095,
,,,9.987571763E3,-26.96910095,
,,,10.1108745E3,-28.16910172,
,,,10.2341782E3,-33.36910248,
,,,10.3574810E3,-48.56910324,
,,,10.4807847E3,-54.56910324,
,,,10.6040884E3,-54.56910324,
,,,10.7273911E3,-58.569103241,
,,,10.8506949E3,-58.569103241,
,,,10.9739986E3,-54.56910324,
,,,11.0973013E3,-60.969100952,
,,,11.2206050E3,-58.569103241,
,,,11.3439087E3,-60.969100952,
,,,11.4672115E3,-58.569103241,
,,,11.5905152E3,-60.969100952,
,,,11.7138179E3,-60.969100952,
,,,11.8371217E3,-54.56910324,
,,,11.9604254E3,-44.16910172,
,,,12.0837281E3,-35.36910248,
,,,12.2070318E3,-18.5691013,
,,,12.3303346E3,-7.36910057,
,,,12.4536383E3,-5.36910057,
,,,12.5769420E3,-5.36910057,
,,,12.7002447E3,-8.569100380,
,,,12.8235485E3,-24.96910095,
,,,12.9468522E3,-40.56909943,
,,,13.0701549E3,-51.36910248,
,,,13.1934586E3,-52.56910324,
,,,13.3167624E3,-51.76910019,
,,,13.4400651E3,-60.969100952,
,,,13.5633688E3,-58.569103241,
,,,13.6866715E3,-54.56910324,
,,,13.8099753E3,-60.969100952,
,,,13.9332790E3,-60.969100952,
,,,14.0565817E3,-55.369102478,
,,,14.1798854E3,-58.569103241,
,,,14.3031882E3,-60.969100952,
,,,14.4264919E3,-55.369102478,
,,,14.5497956E3,-54.56910324,
,,,14.6730984E3,-42.96910095,
,,,14.7964021E3,-31.76910019,
,,,14.9197058E3,-27.36910057,
,,,15.0430085E3,-26.96910095,
,,,15.1663122E3,-30.16910172,
,,,15.2896160E3,-37.76910019,
,,,15.4129187E3,-51.36910248,
,,,15.5362224E3,-60.969100952,
,,,15.6595252E3,-58.569103241,
,,,15.7828289E3,-60.969100952,
,,,15.9061326E3,-60.969100952,
,,,16.0294353E3,-60.969100952,
,,,16.1527390E3,-54.56910324,
,,,16.2760418E3,-58.569103241,
,,,16.3993465E3,-58.569103241,
,,,16.5226492E3,-58.569103241,
,,,16.6459520E3,-51.36910248,
,,,16.7692547E3,-60.969100952,
,,,16.8925594E3,-48.96910095,
,,,17.0158621E3,-55.369102478,
,,,17.1391649E3,-44.96910095,
,,,17.2624696E3,-14.5691013,
,,,17.3857723E3,-8.569100380,
,,,17.5090751E3,-8.169100761,
,,,17.6323797E3,-8.969100952,
,,,17.7556825E3,-16.1691017,
,,,17.8789852E3,-51.36910248,
,,,18.0022899E3,-58.569103241,
,,,18.1255927E3,-54.56910324,
,,,18.2488954E3,-54.56910324,
,,,18.3722001E3,-60.969100952,
,,,18.4955028E3,-60.969100952,
,,,18.6188056E3,-60.969100952,
,,,18.7421103E3,-55.369102478,
,,,18.8654130E3,-60.969100952,
,,,18.9887157E3,-58.569103241,
,,,19.1120185E3,-54.56910324,
,,,19.2353232E3,-58.569103241,
,,,19.3586259E3,-55.369102478,
,,,19.4819287E3,-51.36910248,
,,,19.6052334E3,-60.969100952,
,,,19.7285361E3,-37.36910248,
,,,19.8518388E3,-29.76910019,
,,,19.9751435E3,-26.96910095,
,,,20.09844627E3,-28.16910172,
,,,20.22174901E3,-32.96910095,
,,,20.34505370E3,-48.96910095,
,,,20.46835644E3,-48.96910095,
,,,20.59165918E3,-54.56910324,
,,,20.71496192E3,-60.969100952,
,,,20.83826661E3,-60.969100952,
,,,20.96156935E3,-58.569103241,
,,,21.08487210E3,-58.569103241,
,,,21.20817679E3,-58.569103241,
,,,21.33147953E3,-58.569103241,
,,,21.45478227E3,-51.76910019,
,,,21.57808696E3,-55.369102478,
,,,21.70138970E3,-55.369102478,
,,,21.82469244E3,-58.569103241,
,,,21.94799714E3,-47.36910248,
,,,22.07129988E3,-40.56909943,
,,,22.19460262E3,-26.16910172,
,,,22.31790731E3,-12.9691010,
,,,22.44121005E3,-10.5691004,
,,,22.56451279E3,-10.5691004,
,,,22.68781748E3,-12.9691010,
,,,22.81112022E3,-26.96910095,
,,,22.93442296E3,-44.56909943,
,,,23.05772570E3,-55.369102478,
,,,23.18103040E3,-58.569103241,
,,,23.30433314E3,-51.36910248,
,,,23.42763588E3,-60.969100952,
,,,23.55094057E3,-60.969100952,
,,,23.67424331E3,-60.969100952,
,,,23.79754605E3,-60.969100952,
,,,23.92085075E3,-60.969100952,
,,,24.04415349E3,-60.969100952,
,,,24.16745623E3,-54.56910324,
,,,24.29076092E3,-50.16910172,
,,,24.41406366E3,-50.16910172,
,,,24.53736640E3,-58.569103241,
,,,24.66066914E3,-45.36910248,
,,,24.78397383E3,-32.96910095,
,,,24.90727657E3,-27.76910019,
,,,25.03057931E3,-27.36910057,
,,,25.15388401E3,-29.76910019,
,,,25.27718675E3,-37.36910248,
,,,25.40048949E3,-55.369102478,
,,,25.52379418E3,-54.56910324,
,,,25.64709692E3,-55.369102478,
,,,25.77039966E3,-60.969100952,
,,,25.89370435E3,-58.569103241,
,,,26.01700710E3,-60.969100952,
,,,26.14030984E3,-60.969100952,
,,,26.26361453E3,-58.569103241,
,,,26.38691727E3,-58.569103241,
,,,26.51022001E3,-60.969100952,
,,,26.63352470E3,-60.969100952,
,,,26.75682744E3,-55.369102478,
,,,26.88013018E3,-54.56910324,
,,,27.00343292E3,-58.569103241,
,,,27.12673762E3,-50.16910172,
,,,27.25004036E3,-19.7691002,
,,,27.37334310E3,-12.9691010,
,,,27.49664779E3,-12.1691008,
,,,27.61995053E3,-12.5691004,
,,,27.74325327E3,-18.9691010,
,,,27.86655796E3,-47.36910248,
,,,27.98986070E3,-54.56910324,
,,,28.11316344E3,-58.569103241,
,,,28.23646814E3,-54.56910324,
,,,28.35977088E3,-58.569103241,
,,,28.48307362E3,-60.969100952,
,,,28.60637636E3,-60.969100952,
,,,28.72968105E3,-60.969100952,
,,,28.85298379E3,-60.969100952,
,,,28.97628653E3,-60.969100952,
,,,29.09959123E3,-60.969100952,
,,,29.22289397E3,-54.56910324,
,,,29.34619671E3,-54.56910324,
,,,29.46950140E3,-55.369102478,
,,,29.59280414E3,-55.369102478,
,,,29.71610688E3,-38.96910095,
,,,29.83941157E3,-30.16910172,
,,,29.96271431E3,-27.36910057,
,,,30.08601705E3,-28.16910172,
,,,30.20932175E3,-32.16910172,
,,,30.33262449E3,-44.56909943,
,,,30.45592723E3,-54.56910324,
,,,30.57923192E3,-52.56910324,
,,,30.70253466E3,-55.369102478,
,,,30.82583740E3,-55.369102478,
,,,30.94914014E3,-60.969100952,
,,,31.07244484E3,-60.969100952,
,,,31.19574758E3,-60.969100952,
,,,31.31905032E3,-60.969100952,
,,,31.44235501E3,-60.969100952,
,,,31.56565775E3,-60.969100952,
,,,31.68896049E3,-58.569103241,
,,,31.81226518E3,-54.56910324,
,,,31.93556792E3,-52.56910324,
,,,32.05887066E3,-43.36910248,
,,,32.18217536E3,-32.56909943,
,,,32.30547810E3,-16.5691013,
,,,32.42878084E3,-13.7691011,
,,,32.55208358E3,-13.3691006,
,,,32.67538827E3,-15.3691006,
,,,32.79869296E3,-27.36910057,
,,,32.92199375E3,-51.76910019,
,,,33.04529844E3,-58.569103241,
,,,33.16860314E3,-51.36910248,
,,,33.29190393E3,-55.369102478,
,,,33.41520862E3,-60.969100952,
,,,33.53850941E3,-54.56910324,
,,,33.66181410E3,-58.569103241,
,,,33.78511879E3,-58.569103241,
,,,33.90841958E3,-54.56910324,
,,,34.03172427E3,-55.369102478,
,,,34.15502897E3,-51.36910248,
,,,34.27832975E3,-58.569103241,
,,,34.40163445E3,-54.56910324,
,,,34.52493914E3,-52.56910324,
,,,34.64823993E3,-48.96910095,
,,,34.77154462E3,-33.76910019,
,,,34.89484931E3,-27.76910019,
,,,35.01815010E3,-26.96910095,
,,,35.14145479E3,-28.96910095,
,,,35.26475949E3,-35.36910248,
,,,35.38806027E3,-51.76910019,
,,,35.51136497E3,-58.569103241,
,,,35.63466966E3,-51.76910019,
,,,35.75797045E3,-54.56910324,
,,,35.88127514E3,-58.569103241,
,,,36.00457984E3,-60.969100952,
,,,36.12788062E3,-60.969100952,
,,,36.25118532E3,-58.569103241,
,,,36.37449001E3,-60.969100952,
,,,36.49779080E3,-54.56910324,
,,,36.62109549E3,-60.969100952,
,,,36.74440018E3,-60.969100952,
,,,36.86770097E3,-60.969100952,
,,,36.99100566E3,-51.76910019,
,,,37.11431036E3,-44.16910172,
,,,37.23761114E3,-23.76910019,
,,,37.36091584E3,-15.7691011,
,,,37.48422053E3,-14.9691010,
,,,37.60752132E3,-14.9691010,
,,,37.73082601E3,-20.56910133,
,,,37.85412680E3,-42.16910172,
,,,37.97743149E3,-54.56910324,
,,,38.10073618E3,-60.969100952,
,,,38.22403697E3,-54.56910324,
,,,38.34734167E3,-54.56910324,
,,,38.47064636E3,-60.969100952,
,,,38.59394715E3,-60.969100952,
,,,38.71725184E3,-60.969100952,
,,,38.84055653E3,-60.969100952,
,,,38.96385732E3,-58.569103241,
,,,39.08716201E3,-60.969100952,
,,,39.21046671E3,-58.569103241,
,,,39.33376749E3,-60.969100952,
,,,39.45707219E3,-54.56910324,
,,,39.58037688E3,-47.36910248,
,,,39.70367767E3,-41.76910019,
,,,39.82698236E3,-30.96910095,
,,,39.95028705E3,-26.96910095,
,,,40.07358784E3,-27.76910019,
,,,40.19689253E3,-31.36910057,
,,,40.32019723E3,-42.96910095,
,,,40.44349801E3,-48.56910324,
,,,40.56680271E3,-60.969100952,
,,,40.69010740E3,-58.569103241,
,,,40.81340819E3,-60.969100952,
,,,40.93671288E3,-60.969100952,
,,,41.06001758E3,-58.569103241,
,,,41.18331836E3,-60.969100952,
,,,41.30662306E3,-60.969100952,
,,,41.42992384E3,-54.56910324,
,,,41.55322854E3,-58.569103241,
,,,41.67653323E3,-60.969100952,
,,,41.79983402E3,-54.56910324,
,,,41.92313871E3,-48.96910095,
,,,42.04644340E3,-51.36910248,
,,,42.16974419E3,-36.96910095,
,,,42.29304888E3,-19.7691002,
,,,42.41635358E3,-16.1691017,
,,,42.53965436E3,-15.7691011,
,,,42.66295906E3,-17.3691006,
,,,42.78626375E3,-27.76910019,
,,,42.90956454E3,-58.569103241,
,,,43.03286923E3,-60.969100952,
,,,43.15617392E3,-54.56910324,
,,,43.27947471E3,-60.969100952,
,,,43.40277941E3,-60.969100952,
,,,43.52608410E3,-60.969100952,
,,,43.64938489E3,-58.569103241,
,,,43.77268958E3,-54.56910324,
,,,43.89599427E3,-58.569103241,
,,,44.01929506E3,-58.569103241,
,,,44.14259975E3,-60.969100952,
,,,44.26590445E3,-58.569103241,
,,,44.38920523E3,-51.76910019,
,,,44.51250993E3,-60.969100952,
,,,44.63581462E3,-51.36910248,
,,,44.75911541E3,-34.96910095,
,,,44.88242010E3,-28.16910172,
,,,45.00572479E3,-26.56910133,
,,,45.12902558E3,-28.16910172,
,,,45.25233027E3,-33.76910019,
,,,45.37563497E3,-51.36910248,
,,,45.49893575E3,-55.369102478,
,,,45.62224045E3,-54.56910324,
,,,45.74554124E3,-54.56910324,
,,,45.86884593E3,-60.969100952,
,,,45.99215062E3,-60.969100952,
,,,46.11545141E3,-60.969100952,
,,,46.23875610E3,-60.969100952,
,,,46.36206080E3,-60.969100952,
,,,46.48536158E3,-60.969100952,
,,,46.60866628E3,-58.569103241,
,,,46.73197097E3,-60.969100952,
,,,46.85527176E3,-58.569103241,
,,,46.97857645E3,-55.369102478,
,,,47.10188114E3,-44.16910172,
,,,47.22518193E3,-27.76910019,
,,,47.34848662E3,-18.1691017,
,,,47.47179132E3,-16.9691010,
,,,47.59509210E3,-16.9691010,
,,,47.71839680E3,-21.36910057,
,,,47.84170149E3,-38.96910095,
,,,47.96500228E3,-54.56910324,
,,,48.08830697E3,-60.969100952,
,,,48.21161166E3,-58.569103241,
,,,48.33491245E3,-58.569103241,
,,,48.45821715E3,-60.969100952,
,,,48.58152184E3,-60.969100952,
,,,48.70482263E3,-60.969100952,
,,,48.82812732E3,-60.969100952,
,,,48.95143201E3,-60.969100952,
,,,49.07473280E3,-60.969100952,
,,,49.19803749E3,-58.569103241,
,,,49.32133828E3,-60.969100952,
,,,49.44464297E3,-58.569103241,
,,,49.56794767E3,-51.76910019,
,,,49.69124845E3,-41.76910019,
,,,49.81455315E3,-30.96910095,
,,,49.93785784E3,-26.96910095,
,,,50.06115863E3,-26.96910095,
,,,50.18446332E3,-30.16910172,
,,,50.30776801E3,-40.16910172,
,,,50.43106880E3,-48.96910095,
,,,50.55437349E3,-58.569103241,
,,,50.67767819E3,-58.569103241,
,,,50.80097898E3,-58.569103241,
,,,50.92428367E3,-60.969100952,
,,,51.04758836E3,-60.969100952,
,,,51.17088915E3,-60.969100952,
,,,51.29419384E3,-54.56910324,
,,,51.41749854E3,-58.569103241,
,,,51.54079932E3,-58.569103241,
,,,51.66410402E3,-58.569103241,
,,,51.78740871E3,-55.369102478,
,,,51.91070950E3,-55.369102478,
,,,52.03401419E3,-51.76910019,
,,,52.15731888E3,-44.56909943,
,,,52.28061967E3,-22.56910133,
